measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/pH,sensors/lat,sensors/lon,,,
Alan,13,2022-08-14T08:15:00+00:00,901,3.2,0.45,24.13,1.44,6.77,41.12788333,-73.808,,,
Alan,13,2022-08-14T08:30:00+00:00,901,3.2,0.45,24.11,1.34,6.77,41.12788333,-73.808,,,
Alan,13,2022-08-14T08:45:00+00:00,902,3.2,0.45,24.09,1.26,6.76,41.12788333,-73.808,,,
Alan,13,2022-08-14T09:00:00+00:00,903,3.2,0.45,24.06,1.34,6.77,41.12786667,-73.808,,,
Alan,13,2022-08-14T09:15:00+00:00,903,3.2,0.45,24.03,1.61,6.77,41.12786667,-73.808,,,
Alan,13,2022-08-14T09:30:00+00:00,903,3.2,0.45,23.99,1.64,6.76,41.12783333,-73.808,,,
Alan,13,2022-08-14T09:45:00+00:00,903,3.2,0.45,23.95,1.64,6.76,41.12783333,-73.808,,,
Alan,13,2022-08-14T10:00:00+00:00,903,3.2,0.45,23.91,1.56,6.76,41.12785,-73.808,,,
Alan,13,2022-08-14T10:15:00+00:00,903,3.2,0.45,23.87,1.48,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T10:30:00+00:00,902,3.19,0.45,23.83,1.49,6.76,41.12788333,-73.808,,,
Alan,13,2022-08-14T10:45:00+00:00,903,3.19,0.45,23.8,1.42,6.76,41.1279,-73.808,,,
Alan,13,2022-08-14T11:00:00+00:00,903,3.2,0.45,23.76,1.43,6.76,41.12788333,-73.808,,,
Alan,13,2022-08-14T11:15:00+00:00,903,3.2,0.45,23.72,1.44,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T11:30:00+00:00,902,3.2,0.46,23.67,1.44,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T11:45:00+00:00,902,3.2,0.46,23.62,1.32,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T12:00:00+00:00,901,3.2,0.46,23.57,1.15,6.76,41.12788333,-73.808,,,
Alan,13,2022-08-14T12:15:00+00:00,901,3.2,0.46,23.53,1.23,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T12:30:00+00:00,901,3.2,0.46,23.49,1.24,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T12:45:00+00:00,901,3.2,0.46,23.45,1.26,6.76,41.12788333,-73.808,,,
Alan,13,2022-08-14T13:00:00+00:00,901,3.18,0.46,23.43,1.15,6.76,41.12786667,-73.808,,,
Alan,13,2022-08-14T13:15:00+00:00,899,3.2,0.46,23.39,1.14,6.75,41.12786667,-73.808,,,
Alan,13,2022-08-14T13:30:00+00:00,900,3.2,0.46,23.34,1.22,6.77,41.12788333,-73.808,,,
Alan,13,2022-08-14T13:45:00+00:00,892,3.2,0.45,23.29,1.14,6.77,41.12788333,-73.808,,,
Alan,13,2022-08-14T14:00:00+00:00,890,3.2,0.45,23.27,1.05,6.77,41.12786667,-73.808,,,
Alan,13,2022-08-14T14:15:00+00:00,886,3.2,0.45,23.27,1.04,6.77,41.12785,-73.808,,,
Alan,13,2022-08-14T14:30:00+00:00,876,3.2,0.45,23.25,1.08,6.77,41.12783333,-73.808,,,
Alan,13,2022-08-14T14:45:00+00:00,879,3.2,0.45,23.27,1.08,6.77,41.12783333,-73.808,,,
Alan,13,2022-08-14T15:00:00+00:00,865,3.2,0.44,23.25,0.97,6.77,41.12783333,-73.808,,,
Alan,13,2022-08-14T15:15:00+00:00,880,3.2,0.45,23.23,0.97,6.76,41.12783333,-73.808,,,
Alan,13,2022-08-14T15:30:00+00:00,878,3.2,0.45,23.23,0.9,6.76,41.12783333,-73.808,,,
Alan,13,2022-08-14T15:45:00+00:00,878,3.2,0.45,23.24,1.03,6.77,41.12785,-73.808,,,
Alan,13,2022-08-14T16:00:00+00:00,877,3.2,0.45,23.25,0.98,6.77,41.12786667,-73.808,,,
Alan,13,2022-08-14T16:15:00+00:00,709.8,86.1,0.34,25.33,7.36,7.38,41.1279,-73.808,,,
Alan,13,2022-08-14T16:30:00+00:00,698.1,84.1,0.34,24.44,8.49,7.4,41.1279,-73.808,,,
Alan,13,2022-08-14T16:45:00+00:00,697.6,85.1,0.34,24.44,6.71,7.39,41.12788333,-73.808,,,
Alan,13,2022-08-14T17:00:00+00:00,698.9,85.1,0.34,24.38,7.03,7.4,41.12786667,-73.808,,,
Alan,13,2022-08-14T17:15:00+00:00,700.3,84.6,0.34,24.62,7.54,7.38,41.12785,-73.808,,,
Alan,13,2022-08-14T17:30:00+00:00,701.2,84.5,0.34,24.55,8.87,7.37,41.12785,-73.808,,,
Alan,13,2022-08-14T17:45:00+00:00,701.9,86.7,0.34,24.55,6.34,7.39,41.12786667,-73.808,,,
Alan,13,2022-08-14T18:00:00+00:00,702.2,86.2,0.34,24.75,7.54,7.38,41.12785,-73.808,,,
Alan,13,2022-08-14T18:15:00+00:00,703.1,84.3,0.34,24.88,7.83,7.37,41.12785,-73.808,,,
Alan,13,2022-08-14T18:30:00+00:00,704.4,85.1,0.34,24.75,7.98,7.37,41.12785,-73.808,,,
Alan,13,2022-08-14T18:45:00+00:00,703.9,87.1,0.34,24.96,7.68,7.38,41.12785,-73.808,,,
Alan,13,2022-08-14T19:00:00+00:00,703.2,89.2,0.34,25.06,7.64,7.4,41.12785,-73.808,,,
Alan,13,2022-08-14T19:15:00+00:00,705.5,84.7,0.34,25.03,7.19,7.38,41.12786667,-73.808,,,
Alan,13,2022-08-14T19:30:00+00:00,704.4,90.1,0.34,25.08,8.5,7.41,41.12788333,-73.808,,,
Alan,13,2022-08-14T19:45:00+00:00,707.6,87.7,0.34,24.86,6.74,7.37,41.1279,-73.808,,,
Alan,13,2022-08-14T20:00:00+00:00,705.3,88.5,0.34,24.9,6.56,7.39,41.12788333,-73.808,,,
Alan,13,2022-08-14T20:15:00+00:00,705.5,91.2,0.34,25.17,6.5,7.41,41.1279,-73.808,,,
Alan,13,2022-08-14T20:30:00+00:00,707.6,92.4,0.34,25.1,7.86,7.4,41.1279,-73.808,,,
Alan,13,2022-08-14T20:45:00+00:00,706.4,94.7,0.34,25.08,6.93,7.44,41.1279,-73.808,,,
Alan,13,2022-08-14T21:00:00+00:00,704.8,90.1,0.34,25,5.52,7.39,41.1279,-73.808,,,
Alan,13,2022-08-14T21:15:00+00:00,704,93.9,0.34,25.15,5.16,7.43,41.12786667,-73.808,,,
Alan,13,2022-08-14T21:30:00+00:00,704.6,86.6,0.34,25.15,5.85,7.38,41.12785,-73.808,,,
Alan,13,2022-08-14T21:45:00+00:00,708.2,83.3,0.34,25.2,6.03,7.36,41.12781667,-73.808,,,
Alan,13,2022-08-14T22:00:00+00:00,706,91.8,0.34,25.28,7.2,7.42,41.12781667,-73.808,,,
Alan,13,2022-08-14T22:15:00+00:00,706.9,95.9,0.34,25.28,6.45,7.43,41.12783333,-73.808,,,
Alan,13,2022-08-14T22:30:00+00:00,707.3,95.7,0.34,25.35,5.15,7.45,41.12783333,-73.808,,,
Alan,13,2022-08-14T22:45:00+00:00,707.9,95.8,0.34,25.24,5.48,7.44,41.12786667,-73.808,,,
Alan,13,2022-08-14T23:00:00+00:00,707.9,96.3,0.34,25.39,4.93,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-14T23:15:00+00:00,707.6,96.7,0.34,25.3,7.55,7.44,41.12788333,-73.808,,,
Alan,13,2022-08-14T23:30:00+00:00,708.6,97.2,0.34,25.41,4.86,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-14T23:45:00+00:00,708,101.3,0.34,25.37,5.9,7.47,41.12785,-73.808,,,
Alan,13,2022-08-15T00:00:00+00:00,707.5,104.4,0.34,25.4,4.56,7.5,41.12785,-73.808,,,
Alan,13,2022-08-15T00:15:00+00:00,708.1,95.3,0.34,25.33,5.47,7.5,41.12786667,-73.808,,,
Alan,13,2022-08-15T00:30:00+00:00,709.2,100.7,0.34,25.41,6.18,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-15T00:45:00+00:00,708.6,99.8,0.34,25.39,4.61,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-15T01:00:00+00:00,708.6,99.7,0.34,25.4,5.05,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-15T01:15:00+00:00,711.5,96.4,0.34,25.36,5.01,7.46,41.12786667,-73.808,,,
Alan,13,2022-08-15T01:30:00+00:00,712.2,99.1,0.34,25.39,4.94,7.43,41.12786667,-73.808,,,
Alan,13,2022-08-15T01:45:00+00:00,710.2,105.9,0.34,25.38,4.33,7.49,41.12786667,-73.808,,,
Alan,13,2022-08-15T02:00:00+00:00,712.4,101.6,0.34,25.36,4.02,7.45,41.12786667,-73.808,,,
Alan,13,2022-08-15T02:15:00+00:00,713.5,93.9,0.34,25.39,4.4,7.41,41.12786667,-73.808,,,
Alan,13,2022-08-15T02:30:00+00:00,712.8,94.5,0.34,25.39,4.73,7.41,41.12786667,-73.808,,,
Alan,13,2022-08-15T02:45:00+00:00,710.4,97.1,0.34,25.42,3.92,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-15T03:00:00+00:00,710.6,94.9,0.34,25.39,3.21,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-15T03:15:00+00:00,709.9,98.7,0.34,25.39,8.04,7.43,41.12788333,-73.808,,,
Alan,13,2022-08-15T03:30:00+00:00,710,76.65,0.34,25.38,3.35,7.4,41.12788333,-73.808,,,
Alan,13,2022-08-15T03:45:00+00:00,711.5,85.6,0.34,25.36,3.03,7.38,41.12788333,-73.808,,,
Alan,13,2022-08-15T04:00:00+00:00,711.9,82.1,0.34,25.35,2.37,7.34,41.12786667,-73.808,,,
Alan,13,2022-08-15T04:15:00+00:00,712.8,83.7,0.34,25.36,3.18,7.36,41.12788333,-73.808,,,
Alan,13,2022-08-15T04:30:00+00:00,714.2,79.23,0.34,25.35,3.47,7.32,41.12785,-73.808,,,
Alan,13,2022-08-15T04:45:00+00:00,732.9,74.28,0.35,25.36,11.35,7.24,41.12786667,-73.808,,,
Alan,13,2022-08-15T05:00:00+00:00,829,65.98,0.4,25.47,3.35,7.09,41.12786667,-73.808,,,
Alan,13,2022-08-15T05:15:00+00:00,819,55.54,0.4,25.49,4.5,7.06,41.12788333,-73.808,,,
Alan,13,2022-08-15T05:30:00+00:00,842,47.87,0.41,25.51,4.58,7.02,41.12788333,-73.808,,,
Alan,13,2022-08-15T05:45:00+00:00,771,68.92,0.37,25.34,4.45,7.15,41.1279,-73.808,,,
Alan,13,2022-08-15T06:00:00+00:00,753.9,72.34,0.36,25.3,3.76,7.17,41.1279,-73.808,,,
Alan,13,2022-08-15T06:15:00+00:00,757.5,75.51,0.37,25.27,5.9,7.22,41.1279,-73.808,,,
Alan,13,2022-08-15T06:30:00+00:00,767.2,80.8,0.37,25.25,6.7,7.19,41.12788333,-73.808,,,
Alan,13,2022-08-15T06:45:00+00:00,740.6,82.9,0.36,25.14,11.44,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T07:00:00+00:00,740.2,81.6,0.36,25.12,10.31,7.26,41.12785,-73.808,,,
Alan,13,2022-08-15T07:15:00+00:00,744,76.45,0.36,25.09,7.11,7.21,41.12786667,-73.808,,,
Alan,13,2022-08-15T07:30:00+00:00,733.6,80.7,0.36,25,4.73,7.28,41.12788333,-73.808,,,
Alan,13,2022-08-15T07:45:00+00:00,736.3,79.32,0.36,24.98,2.95,7.25,41.12786667,-73.808,,,
Alan,13,2022-08-15T08:00:00+00:00,733.8,79.92,0.36,24.92,5.34,7.27,41.12788333,-73.808,,,
Alan,13,2022-08-15T08:15:00+00:00,736.9,78.9,0.36,24.89,5.88,7.25,41.12788333,-73.808,,,
Alan,13,2022-08-15T08:30:00+00:00,733.9,79.87,0.36,24.82,6.21,7.26,41.12788333,-73.808,,,
Alan,13,2022-08-15T08:45:00+00:00,727.6,79.96,0.36,24.78,8.3,7.27,41.12786667,-73.808,,,
Alan,13,2022-08-15T09:00:00+00:00,731.1,80.4,0.36,24.7,4.54,7.26,41.12786667,-73.808,,,
Alan,13,2022-08-15T09:15:00+00:00,715.8,77.55,0.35,24.65,3.6,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T09:30:00+00:00,721.1,77.82,0.35,24.61,5.61,7.27,41.12785,-73.808,,,
Alan,13,2022-08-15T09:45:00+00:00,724.9,74.98,0.36,24.54,4.07,7.25,41.12785,-73.808,,,
Alan,13,2022-08-15T10:00:00+00:00,722.4,73.53,0.35,24.5,5.53,7.26,41.12786667,-73.808,,,
Alan,13,2022-08-15T10:15:00+00:00,709.9,73.58,0.35,24.44,5.79,7.33,41.12788333,-73.808,,,
Alan,13,2022-08-15T10:30:00+00:00,722.2,73.41,0.36,24.41,6.61,7.25,41.1279,-73.808,,,
Alan,13,2022-08-15T10:45:00+00:00,719.7,66.96,0.35,24.36,6.22,7.24,41.12791667,-73.808,,,
Alan,13,2022-08-15T11:00:00+00:00,718.7,72.17,0.35,24.31,3.89,7.26,41.1279,-73.808,,,
Alan,13,2022-08-15T11:15:00+00:00,712.8,70.18,0.35,24.27,6.41,7.27,41.12786667,-73.808,,,
Alan,13,2022-08-15T11:30:00+00:00,706.8,72.24,0.35,24.23,2.21,7.29,41.12786667,-73.808,,,
Alan,13,2022-08-15T11:45:00+00:00,709.6,71.48,0.35,24.21,4.97,7.29,41.12788333,-73.808,,,
Alan,13,2022-08-15T12:00:00+00:00,709.4,73.03,0.35,24.19,5.93,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T12:15:00+00:00,715.8,74.89,0.35,24.19,6.35,7.29,41.12785,-73.808,,,
Alan,13,2022-08-15T12:30:00+00:00,717.8,75.04,0.36,24.15,8.32,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T12:45:00+00:00,718,76.04,0.36,24.13,5.92,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T13:00:00+00:00,715.8,77.66,0.35,24.12,6.09,7.28,41.12786667,-73.808,,,
Alan,13,2022-08-15T13:15:00+00:00,716.6,78.21,0.35,24.12,4.81,7.29,41.12786667,-73.808,,,
Alan,13,2022-08-15T13:30:00+00:00,716.9,79,0.36,24.09,7.26,7.29,41.12786667,-73.808,,,
Alan,13,2022-08-15T13:45:00+00:00,716.3,78.59,0.35,24.1,11.68,7.29,41.12786667,-73.808,,,
Alan,13,2022-08-15T14:00:00+00:00,712.5,79.11,0.35,24.11,5.58,7.31,41.12785,-73.808,,,
Alan,13,2022-08-15T14:15:00+00:00,710.9,81.6,0.35,24.11,7.06,7.34,41.12781667,-73.808,,,
Alan,13,2022-08-15T14:30:00+00:00,708.5,85.4,0.35,24.12,4.93,7.36,41.12783333,-73.808,,,
Alan,13,2022-08-15T14:45:00+00:00,708.2,86.2,0.35,24.14,5.99,7.37,41.12781667,-73.808,,,
Alan,13,2022-08-15T15:00:00+00:00,707.1,87.9,0.35,24.16,9.42,7.4,41.12781667,-73.808,,,
Alan,13,2022-08-15T15:15:00+00:00,707.5,88.6,0.35,24.17,8.97,7.39,41.12781667,-73.808,,,
Alan,13,2022-08-15T15:30:00+00:00,705,88.9,0.35,24.14,6.39,7.4,41.12783333,-73.808,,,
Alan,13,2022-08-15T15:45:00+00:00,706.5,85.5,0.35,24.12,7.5,7.35,41.12785,-73.808,,,
Alan,13,2022-08-15T16:00:00+00:00,705.2,92.9,0.35,24.21,8.16,7.43,41.12785,-73.808,,,
Alan,13,2022-08-15T16:15:00+00:00,705.2,92.3,0.35,24.2,6.99,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-15T16:30:00+00:00,705.9,86.5,0.35,24.23,6.78,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-15T16:45:00+00:00,706.7,92,0.35,24.24,8.11,7.41,41.12788333,-73.808,,,
Alan,13,2022-08-15T17:00:00+00:00,707.3,91.8,0.35,24.3,8.49,7.4,41.12786667,-73.808,,,
Alan,13,2022-08-15T17:15:00+00:00,706.2,93.4,0.35,24.3,7.42,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-15T17:30:00+00:00,706.2,92.4,0.35,24.35,8.63,7.44,41.12786667,-73.808,,,
Alan,13,2022-08-15T17:45:00+00:00,705.4,98.5,0.35,24.42,7.96,7.46,41.12788333,-73.808,,,
Alan,13,2022-08-15T18:00:00+00:00,706.2,98.5,0.35,24.41,7.29,7.45,41.12786667,-73.808,,,
Alan,13,2022-08-15T18:15:00+00:00,706.8,93,0.35,24.36,7.17,7.43,41.12786667,-73.808,,,
Alan,13,2022-08-15T18:30:00+00:00,706.7,96.9,0.35,24.46,6.83,7.45,41.12783333,-73.808,,,
Alan,13,2022-08-15T18:45:00+00:00,706.3,95.5,0.35,24.45,8.61,7.45,41.12785,-73.808,,,
Alan,13,2022-08-15T19:00:00+00:00,708.4,97.5,0.35,24.57,6.08,7.45,41.12785,-73.808,,,
Alan,13,2022-08-15T19:15:00+00:00,708.4,98.1,0.35,24.62,6.11,7.44,41.12785,-73.808,,,
Alan,13,2022-08-15T19:30:00+00:00,710.1,92.4,0.35,24.55,5.16,7.41,41.12788333,-73.808,,,
Alan,13,2022-08-15T19:45:00+00:00,707.6,98.9,0.35,24.65,5.56,7.47,41.12788333,-73.808,,,
Alan,13,2022-08-15T20:00:00+00:00,707.5,103.6,0.35,24.75,7.43,7.5,41.12786667,-73.808,,,
Alan,13,2022-08-15T20:15:00+00:00,679,99.4,0.33,24.62,7.42,7.46,41.1279,-73.808,,,
Alan,13,2022-08-15T20:30:00+00:00,677.1,107.8,0.33,24.83,6.8,7.53,41.1279,-73.808,,,
Alan,13,2022-08-15T20:45:00+00:00,707.9,103.5,0.35,24.73,7.04,7.48,41.12788333,-73.808,,,
Alan,13,2022-08-15T21:00:00+00:00,708,107.4,0.35,24.81,6.35,7.5,41.12786667,-73.808,,,
Alan,13,2022-08-15T21:15:00+00:00,708.9,104.3,0.35,24.81,6.67,7.51,41.12785,-73.808,,,
Alan,13,2022-08-15T21:30:00+00:00,708.7,108,0.35,24.89,7.03,7.54,41.12783333,-73.808,,,
Alan,13,2022-08-15T21:45:00+00:00,709.2,107,0.35,24.93,7.1,7.53,41.12781667,-73.808,,,
Alan,13,2022-08-15T22:00:00+00:00,710.6,107,0.35,24.98,6.25,7.55,41.12781667,-73.808,,,
Alan,13,2022-08-15T22:15:00+00:00,710.1,112.1,0.35,24.97,5.31,7.53,41.12781667,-73.808,,,
Alan,13,2022-08-15T22:30:00+00:00,710.4,106.4,0.35,24.91,5.37,7.52,41.12783333,-73.808,,,
Alan,13,2022-08-15T22:45:00+00:00,712.2,114.4,0.35,25.06,7.2,7.6,41.12786667,-73.808,,,
Alan,13,2022-08-15T23:00:00+00:00,711.3,114.4,0.35,25,6.47,7.55,41.12786667,-73.808,,,
Alan,13,2022-08-15T23:15:00+00:00,711.2,109.7,0.35,25.03,4.81,7.57,41.12786667,-73.808,,,
Alan,13,2022-08-15T23:30:00+00:00,711.6,112.9,0.35,25.04,4.72,7.58,41.12785,-73.808,,,
Alan,13,2022-08-15T23:45:00+00:00,712,116.8,0.35,25.05,6.72,7.6,41.12785,-73.808,,,
Alan,13,2022-08-16T00:00:00+00:00,711.8,113.4,0.35,25.1,4.35,7.57,41.12786667,-73.808,,,
Alan,13,2022-08-16T00:15:00+00:00,711.4,116.5,0.34,25.1,4.65,7.58,41.12786667,-73.808,,,
Alan,13,2022-08-16T00:30:00+00:00,712.3,115.4,0.35,25.12,10.38,7.61,41.12786667,-73.808,,,
Alan,13,2022-08-16T00:45:00+00:00,712.2,114.1,0.35,25.1,4.44,7.59,41.12785,-73.808,,,
Alan,13,2022-08-16T01:00:00+00:00,715.9,106.2,0.35,25.13,3.3,7.51,41.12785,-73.808,,,
Alan,13,2022-08-16T01:15:00+00:00,713.2,114.1,0.35,25.14,2.55,7.54,41.12786667,-73.808,,,
Alan,13,2022-08-16T01:30:00+00:00,717.8,103.8,0.35,25.14,9.73,7.46,41.12786667,-73.808,,,
Alan,13,2022-08-16T01:45:00+00:00,715.6,105.9,0.35,25.14,3.33,7.48,41.12786667,-73.808,,,
Alan,13,2022-08-16T02:00:00+00:00,712.6,108.2,0.34,25.16,3.02,7.53,41.12786667,-73.808,,,
Alan,13,2022-08-16T02:15:00+00:00,712.8,108.5,0.35,25.15,4.91,7.54,41.12786667,-73.808,,,
Alan,13,2022-08-16T02:30:00+00:00,712.9,103.2,0.35,25.17,2.99,7.53,41.12786667,-73.808,,,
Alan,13,2022-08-16T02:45:00+00:00,718,101.2,0.35,25.17,2.62,7.47,41.12786667,-73.808,,,
Alan,13,2022-08-16T03:00:00+00:00,717.8,102.5,0.35,25.15,3.32,7.49,41.12788333,-73.808,,,
Alan,13,2022-08-16T03:15:00+00:00,716.1,101.9,0.35,25.14,6.3,7.48,41.12788333,-73.808,,,
Alan,13,2022-08-16T03:30:00+00:00,718.1,102.7,0.35,25.12,3.69,7.47,41.12788333,-73.808,,,
Alan,13,2022-08-16T03:45:00+00:00,725.2,99.7,0.35,25.14,2.47,7.42,41.12788333,-73.808,,,
Alan,13,2022-08-16T04:00:00+00:00,726.6,99,0.35,25.16,4.9,7.41,41.12788333,-73.808,,,
Alan,13,2022-08-16T04:15:00+00:00,722.1,100.3,0.35,25.12,2.99,7.44,41.12788333,-73.808,,,
Alan,13,2022-08-16T04:30:00+00:00,715.6,104,0.35,25.07,2.2,7.48,41.12788333,-73.808,,,
Alan,13,2022-08-16T04:45:00+00:00,722.1,101.4,0.35,25.1,3.34,7.45,41.12788333,-73.808,,,
Alan,13,2022-08-16T05:00:00+00:00,755.4,90.3,0.37,25.18,2.77,7.26,41.12788333,-73.808,,,
Alan,13,2022-08-16T05:15:00+00:00,777.4,85,0.38,25.21,4.07,7.21,41.12788333,-73.808,,,
Alan,13,2022-08-16T05:30:00+00:00,769.5,77.8,0.37,25.18,3.75,7.17,41.12788333,-73.808,,,
Alan,13,2022-08-16T05:45:00+00:00,786.7,82.7,0.38,25.18,3.5,7.15,41.1279,-73.808,,,
Alan,13,2022-08-16T06:00:00+00:00,767.2,82.8,0.37,25.14,5.95,7.19,41.12788333,-73.808,,,
Alan,13,2022-08-16T06:15:00+00:00,766.9,91,0.37,25.11,9.12,7.25,41.12788333,-73.808,,,
Alan,13,2022-08-16T06:30:00+00:00,772.1,83.8,0.38,25.06,4.04,7.2,41.12786667,-73.808,,,
Alan,13,2022-08-16T06:45:00+00:00,793.4,72.94,0.39,25.08,5.23,7.12,41.12786667,-73.808,,,
Alan,13,2022-08-16T07:00:00+00:00,754.1,96.3,0.37,24.96,7.64,7.27,41.12785,-73.808,,,
Alan,13,2022-08-16T07:15:00+00:00,749.8,79.61,0.37,24.9,4.04,7.27,41.12786667,-73.808,,,
Alan,13,2022-08-16T07:30:00+00:00,752.5,94.1,0.37,24.86,5.84,7.29,41.12788333,-73.808,,,
Alan,13,2022-08-16T07:45:00+00:00,752.4,76.87,0.37,24.82,8.41,7.23,41.12788333,-73.808,,,
Alan,13,2022-08-16T08:00:00+00:00,749.2,85.8,0.37,24.75,6.67,7.3,41.12788333,-73.808,,,
Alan,13,2022-08-16T08:15:00+00:00,751.5,75.61,0.37,24.76,5.48,7.18,41.12788333,-73.808,,,
Alan,13,2022-08-16T08:30:00+00:00,769.1,71.33,0.38,24.71,4.13,7.15,41.12788333,-73.808,,,
Alan,13,2022-08-16T08:45:00+00:00,767.8,74.81,0.38,24.65,5.4,7.17,41.12788333,-73.808,,,
Alan,13,2022-08-16T09:00:00+00:00,770.8,69.82,0.38,24.61,5.22,7.12,41.12788333,-73.808,,,
Alan,13,2022-08-16T09:15:00+00:00,756.5,75.69,0.37,24.53,5.53,7.22,41.12786667,-73.808,,,
Alan,13,2022-08-16T09:30:00+00:00,719.6,76.66,0.35,24.43,4.73,7.28,41.12785,-73.808,,,
Alan,13,2022-08-16T09:45:00+00:00,731.3,74.87,0.36,24.41,5.61,7.26,41.12785,-73.808,,,
Alan,13,2022-08-16T10:00:00+00:00,728.2,77.01,0.36,24.34,4.39,7.29,41.12786667,-73.808,,,
Alan,13,2022-08-16T10:15:00+00:00,717.3,71.82,0.35,24.3,3.92,7.3,41.12788333,-73.808,,,
Alan,13,2022-08-16T10:30:00+00:00,731.7,77.25,0.36,24.25,8.02,7.29,41.1279,-73.808,,,
Alan,13,2022-08-16T10:45:00+00:00,714.9,75.29,0.35,24.19,243.8,7.33,41.1279,-73.808,,,
Alan,13,2022-08-16T11:00:00+00:00,713.3,76.07,0.35,24.13,251.6,7.37,41.12788333,-73.808,,,
Alan,13,2022-08-16T11:15:00+00:00,713.4,76.42,0.35,24.08,252.2,7.33,41.12786667,-73.808,,,
Alan,13,2022-08-16T11:30:00+00:00,710.5,81.5,0.35,24.04,247.6,7.37,41.12786667,-73.808,,,
Alan,13,2022-08-16T11:45:00+00:00,710.3,82.3,0.35,23.99,10.35,7.37,41.12786667,-73.808,,,
Alan,13,2022-08-16T12:00:00+00:00,712.6,80,0.35,23.97,7.66,7.36,41.12785,-73.808,,,
Alan,13,2022-08-16T12:15:00+00:00,712.9,79.9,0.35,23.94,7.92,7.35,41.12785,-73.808,,,
Alan,13,2022-08-16T12:30:00+00:00,715.2,79.01,0.36,23.9,5.2,7.31,41.12786667,-73.808,,,
Alan,13,2022-08-16T12:45:00+00:00,713.9,81.6,0.36,23.88,5.89,7.33,41.12786667,-73.808,,,
Alan,13,2022-08-16T13:00:00+00:00,712.7,81.9,0.35,23.87,5.96,7.36,41.12786667,-73.808,,,
Alan,13,2022-08-16T13:15:00+00:00,712.1,82.2,0.35,23.84,5.89,7.35,41.12786667,-73.808,,,
Alan,13,2022-08-16T13:30:00+00:00,715.3,86.6,0.36,23.84,8.43,7.37,41.12786667,-73.808,,,
Alan,13,2022-08-16T13:45:00+00:00,711.5,86.2,0.35,23.81,5.43,7.37,41.12785,-73.808,,,
Alan,13,2022-08-16T14:00:00+00:00,712.5,87.1,0.35,23.83,7.01,7.38,41.12785,-73.808,,,
Alan,13,2022-08-16T14:15:00+00:00,710.5,88.4,0.35,23.83,7.56,7.39,41.12781667,-73.808,,,
Alan,13,2022-08-16T14:30:00+00:00,710.7,90.4,0.35,23.84,7.14,7.4,41.1278,-73.808,,,
Alan,13,2022-08-16T14:45:00+00:00,712.6,85.7,0.36,23.79,7.26,7.37,41.1278,-73.808,,,
Alan,13,2022-08-16T15:00:00+00:00,708.4,90.6,0.35,23.83,7.82,7.41,41.12778333,-73.808,,,
Alan,13,2022-08-16T15:15:00+00:00,708.9,92.2,0.35,23.87,6.51,7.42,41.12778333,-73.808,,,
Alan,13,2022-08-16T15:30:00+00:00,708.1,91.5,0.35,23.87,5.71,7.42,41.12781667,-73.808,,,
Alan,13,2022-08-16T15:45:00+00:00,707.5,93.1,0.35,23.88,7.92,7.43,41.12785,-73.808,,,
Alan,13,2022-08-16T16:00:00+00:00,708.1,97.9,0.35,23.98,7.43,7.46,41.12786667,-73.808,,,
Alan,13,2022-08-16T16:15:00+00:00,707.3,99.7,0.35,24.03,9.73,7.48,41.12788333,-73.808,,,
Alan,13,2022-08-16T16:30:00+00:00,710,99.9,0.35,24.04,8.51,7.48,41.12786667,-73.808,,,
Alan,13,2022-08-16T16:45:00+00:00,707.8,99.5,0.35,24.01,10.55,7.49,41.12788333,-73.808,,,
Alan,13,2022-08-16T17:00:00+00:00,706.7,104.7,0.35,24.05,11.61,7.51,41.12786667,-73.808,,,
Alan,13,2022-08-16T17:15:00+00:00,706.9,102.5,0.35,24.07,8.54,7.51,41.12788333,-73.808,,,
Alan,13,2022-08-16T17:30:00+00:00,708.3,104,0.35,24.08,8.96,7.51,41.12786667,-73.808,,,
Alan,13,2022-08-16T17:45:00+00:00,708.7,106.2,0.35,24.16,10.83,7.54,41.12786667,-73.808,,,
