measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/lat,sensors/lon,sensors/pH,
Ada,12,2022-06-23T11:30:00+00:00,586.3,59.76,0.32,19.67,15.16,41.12725,-73.80816667,7.83,
Ada,14,2022-06-23T11:30:00+00:00,586.3,59.76,0.32,19.67,15.16,41.12725,-73.80816667,7.83,
Ada,12,2022-06-23T11:45:00+00:00,597.6,56.06,0.32,19.68,12.73,41.12725,-73.80816667,7.8,
Ada,14,2022-06-23T11:45:00+00:00,597.6,56.06,0.32,19.68,12.73,41.12725,-73.80816667,7.8,
Ada,12,2022-06-23T12:00:00+00:00,608.1,49.51,0.33,19.69,18.01,41.12725,-73.80816667,7.79,
Ada,14,2022-06-23T12:00:00+00:00,608.1,49.51,0.33,19.69,18.01,41.12725,-73.80816667,7.79,
Ada,12,2022-06-23T12:15:00+00:00,609.7,38.87,0.33,19.7,10.15,41.12723333,-73.80816667,7.72,
Ada,14,2022-06-23T12:15:00+00:00,609.7,38.87,0.33,19.7,10.15,41.12723333,-73.80816667,7.72,
Ada,12,2022-06-23T12:30:00+00:00,607.2,31.61,0.33,19.71,7.74,41.12725,-73.80816667,7.7,
Ada,14,2022-06-23T12:30:00+00:00,607.2,31.61,0.33,19.71,7.74,41.12725,-73.80816667,7.7,
Ada,12,2022-06-23T12:45:00+00:00,607,57.01,0.33,19.67,9.87,41.12725,-73.80816667,7.72,
Ada,14,2022-06-23T12:45:00+00:00,607,57.01,0.33,19.67,9.87,41.12725,-73.80816667,7.72,
Ada,12,2022-06-23T13:00:00+00:00,574.4,78.49,0.31,19.64,8.49,41.12725,-73.80816667,7.79,
Ada,14,2022-06-23T13:00:00+00:00,574.4,78.49,0.31,19.64,8.49,41.12725,-73.80816667,7.79,
Ada,12,2022-06-23T13:15:00+00:00,579.6,60.48,0.31,19.65,7.62,41.12725,-73.80816667,7.8,
Ada,14,2022-06-23T13:15:00+00:00,579.6,60.48,0.31,19.65,7.62,41.12725,-73.80816667,7.8,
Ada,12,2022-06-23T13:30:00+00:00,594.8,48.84,0.32,19.67,9.32,41.12726667,-73.80816667,7.78,
Ada,14,2022-06-23T13:30:00+00:00,594.8,48.84,0.32,19.67,9.32,41.12726667,-73.80816667,7.78,
Ada,12,2022-06-23T13:45:00+00:00,592.6,50.25,0.32,19.69,8.33,41.12728333,-73.80816667,7.77,
Ada,14,2022-06-23T13:45:00+00:00,592.6,50.25,0.32,19.69,8.33,41.12728333,-73.80816667,7.77,
Ada,12,2022-06-23T14:00:00+00:00,588.5,57.16,0.32,19.73,8.5,41.12728333,-73.80816667,7.8,
Ada,14,2022-06-23T14:00:00+00:00,588.5,57.16,0.32,19.73,8.5,41.12728333,-73.80816667,7.8,
Ada,12,2022-06-23T14:15:00+00:00,591.6,66.83,0.32,19.76,8.18,41.12728333,-73.80816667,7.84,
Ada,14,2022-06-23T14:15:00+00:00,591.6,66.83,0.32,19.76,8.18,41.12728333,-73.80816667,7.84,
Ada,12,2022-06-23T14:30:00+00:00,597.6,60.72,0.32,19.77,21.29,41.12728333,-73.80816667,7.83,
Ada,14,2022-06-23T14:30:00+00:00,597.6,60.72,0.32,19.77,21.29,41.12728333,-73.80816667,7.83,
Ada,12,2022-06-23T14:45:00+00:00,593.8,59.19,0.32,19.8,8.56,41.12726667,-73.80816667,7.82,
Ada,14,2022-06-23T14:45:00+00:00,593.8,59.19,0.32,19.8,8.56,41.12726667,-73.80816667,7.82,
Ada,12,2022-06-23T15:00:00+00:00,604.3,51.71,0.33,19.84,8.77,41.12726667,-73.80816667,7.8,
Ada,14,2022-06-23T15:00:00+00:00,604.3,51.71,0.33,19.84,8.77,41.12726667,-73.80816667,7.8,
Ada,12,2022-06-23T15:15:00+00:00,610,44.9,0.33,19.81,7.93,41.12726667,-73.80816667,7.75,
Ada,14,2022-06-23T15:15:00+00:00,610,44.9,0.33,19.81,7.93,41.12726667,-73.80816667,7.75,
Ada,12,2022-06-23T15:30:00+00:00,591.7,45.3,0.32,19.76,7.76,41.12725,-73.80816667,7.75,
Ada,14,2022-06-23T15:30:00+00:00,591.7,45.3,0.32,19.76,7.76,41.12725,-73.80816667,7.75,
Ada,12,2022-06-23T15:45:00+00:00,600.9,38.74,0.33,19.82,6.9,41.12725,-73.80816667,7.71,
Ada,14,2022-06-23T15:45:00+00:00,600.9,38.74,0.33,19.82,6.9,41.12725,-73.80816667,7.71,
Ada,12,2022-06-23T16:00:00+00:00,575.6,59.34,0.31,19.87,7.1,41.12725,-73.80816667,7.76,
Ada,14,2022-06-23T16:00:00+00:00,575.6,59.34,0.31,19.87,7.1,41.12725,-73.80816667,7.76,
Ada,12,2022-06-23T16:15:00+00:00,591.1,47.97,0.32,19.8,7.34,41.12725,-73.80816667,7.74,
Ada,14,2022-06-23T16:15:00+00:00,591.1,47.97,0.32,19.8,7.34,41.12725,-73.80816667,7.74,
Ada,12,2022-06-23T16:30:00+00:00,608.3,44.25,0.33,19.83,7.72,41.12725,-73.80816667,7.71,
Ada,14,2022-06-23T16:30:00+00:00,608.3,44.25,0.33,19.83,7.72,41.12725,-73.80816667,7.71,
Ada,12,2022-06-23T16:45:00+00:00,597,45.85,0.32,19.9,7.49,41.12725,-73.80816667,7.74,
Ada,14,2022-06-23T16:45:00+00:00,597,45.85,0.32,19.9,7.49,41.12725,-73.80816667,7.74,
Ada,12,2022-06-23T17:00:00+00:00,598.8,50.91,0.32,19.91,9.1,41.12723333,-73.80816667,7.74,
Ada,14,2022-06-23T17:00:00+00:00,598.8,50.91,0.32,19.91,9.1,41.12723333,-73.80816667,7.74,
Ada,12,2022-06-23T17:15:00+00:00,597.5,51.22,0.32,19.92,7.4,41.12723333,-73.80816667,7.75,
Ada,14,2022-06-23T17:15:00+00:00,597.5,51.22,0.32,19.92,7.4,41.12723333,-73.80816667,7.75,
Ada,12,2022-06-23T17:30:00+00:00,598.3,50.87,0.32,19.89,9.72,41.12721667,-73.80816667,7.75,
Ada,14,2022-06-23T17:30:00+00:00,598.3,50.87,0.32,19.89,9.72,41.12721667,-73.80816667,7.75,
Ada,12,2022-06-23T17:45:00+00:00,601.5,46.62,0.32,19.92,8.86,41.12721667,-73.80816667,7.75,
Ada,14,2022-06-23T17:45:00+00:00,601.5,46.62,0.32,19.92,8.86,41.12721667,-73.80816667,7.75,
Ada,12,2022-06-23T18:00:00+00:00,601.5,54.75,0.32,19.97,7.74,41.1272,-73.80816667,7.76,
Ada,14,2022-06-23T18:00:00+00:00,601.5,54.75,0.32,19.97,7.74,41.1272,-73.80816667,7.76,
Ada,12,2022-06-23T18:15:00+00:00,601.6,61.37,0.32,20.03,7.5,41.1272,-73.80816667,7.78,
Ada,14,2022-06-23T18:15:00+00:00,601.6,61.37,0.32,20.03,7.5,41.1272,-73.80816667,7.78,
Ada,12,2022-06-23T18:30:00+00:00,600.5,57.19,0.32,20,7.02,41.1272,-73.80816667,7.77,
Ada,14,2022-06-23T18:30:00+00:00,600.5,57.19,0.32,20,7.02,41.1272,-73.80816667,7.77,
Ada,12,2022-06-23T18:45:00+00:00,602.3,60.6,0.32,20.01,9.33,41.1272,-73.80816667,7.79,
Ada,14,2022-06-23T18:45:00+00:00,602.3,60.6,0.32,20.01,9.33,41.1272,-73.80816667,7.79,
Ada,12,2022-06-23T19:00:00+00:00,600.4,67.18,0.32,20.11,6.97,41.12721667,-73.80816667,7.8,
Ada,14,2022-06-23T19:00:00+00:00,600.4,67.18,0.32,20.11,6.97,41.12721667,-73.80816667,7.8,
Ada,12,2022-06-23T19:15:00+00:00,597.7,71.36,0.32,20.09,6.88,41.12723333,-73.80816667,7.83,
Ada,14,2022-06-23T19:15:00+00:00,597.7,71.36,0.32,20.09,6.88,41.12723333,-73.80816667,7.83,
Ada,12,2022-06-23T19:30:00+00:00,599.9,67.61,0.32,20.13,7.23,41.12723333,-73.80816667,7.84,
Ada,14,2022-06-23T19:30:00+00:00,599.9,67.61,0.32,20.13,7.23,41.12723333,-73.80816667,7.84,
Ada,12,2022-06-23T19:45:00+00:00,607.2,66.31,0.33,20.04,6.66,41.12723333,-73.80816667,7.87,
Ada,14,2022-06-23T19:45:00+00:00,607.2,66.31,0.33,20.04,6.66,41.12723333,-73.80816667,7.87,
Ada,12,2022-06-23T20:30:00+00:00,629.9,69.15,0.34,20.06,1.44,41.12723333,-73.808,7.18,
Ada,14,2022-06-23T20:30:00+00:00,629.9,69.15,0.34,20.06,1.44,41.12723333,-73.808,7.18,
Ada,12,2022-06-23T20:45:00+00:00,621.6,70.8,0.34,20.07,1.62,41.12725,-73.80816667,7.19,
Ada,14,2022-06-23T20:45:00+00:00,621.6,70.8,0.34,20.07,1.62,41.12725,-73.80816667,7.19,
Ada,12,2022-06-23T21:00:00+00:00,620.4,75.71,0.33,20.14,1.68,41.12723333,-73.80816667,7.28,
Ada,14,2022-06-23T21:00:00+00:00,620.4,75.71,0.33,20.14,1.68,41.12723333,-73.80816667,7.28,
Ada,14,2022-06-23T21:15:00+00:00,603.2,87.2,0.32,20.07,1.38,41.12723333,-73.80816667,7.4,
Ada,14,2022-06-23T21:30:00+00:00,608.9,84,0.33,20.1,1.63,41.12723333,-73.80816667,7.4,
Ada,14,2022-06-23T21:45:00+00:00,611.9,88.1,0.33,20.09,1.37,41.12723333,-73.80816667,7.44,
Ada,14,2022-06-23T22:00:00+00:00,605.3,98,0.33,20.06,1.35,41.12721667,-73.80816667,7.65,
Ada,14,2022-06-23T22:15:00+00:00,630.3,75.39,0.34,20.07,1.48,41.12721667,-73.80816667,7.32,
Ada,14,2022-06-23T22:30:00+00:00,606.9,78.01,0.33,20.08,1.33,41.12723333,-73.80816667,7.49,
Ada,14,2022-06-23T22:45:00+00:00,617.3,91.1,0.33,20.11,1.81,41.12725,-73.80816667,7.37,
Ada,14,2022-06-23T23:00:00+00:00,614.3,84.1,0.33,20.11,1.91,41.12725,-73.808,7.33,
Ada,14,2022-06-23T23:15:00+00:00,608,86.9,0.33,20.12,2.03,41.12726667,-73.808,7.45,
Ada,14,2022-06-23T23:30:00+00:00,620.6,89.5,0.33,20.09,1.76,41.12726667,-73.808,7.42,
Ada,14,2022-06-23T23:45:00+00:00,612.1,91.7,0.33,20.1,1.48,41.12726667,-73.808,7.46,
Ada,14,2022-06-24T00:00:00+00:00,617.6,73.99,0.33,20.1,1.55,41.12726667,-73.808,7.39,
Ada,14,2022-06-24T00:15:00+00:00,617.9,76.55,0.33,20.1,1.5,41.12726667,-73.80816667,7.28,
Ada,14,2022-06-24T00:30:00+00:00,624.6,61.98,0.34,20.11,1.5,41.12725,-73.80816667,7.14,
Ada,14,2022-06-24T00:45:00+00:00,623.6,45,0.34,20.11,1.83,41.12725,-73.808,7.05,
Ada,14,2022-06-24T01:00:00+00:00,620.6,77.99,0.33,20.12,1.82,41.12723333,-73.808,7.27,
Ada,14,2022-06-24T01:15:00+00:00,622.2,67.4,0.34,20.1,1.71,41.12721667,-73.808,7.18,
Ada,14,2022-06-24T01:30:00+00:00,635.3,46.87,0.34,20.1,1.4,41.12721667,-73.80816667,7.03,
Ada,14,2022-06-24T01:45:00+00:00,628.7,43.97,0.34,20.1,1.41,41.12723333,-73.80816667,7.03,
Ada,14,2022-06-24T02:00:00+00:00,625.3,51.6,0.34,20.12,1.59,41.12725,-73.80816667,7.11,
Ada,14,2022-06-24T02:15:00+00:00,624.4,50.71,0.34,20.11,1.38,41.12725,-73.80816667,7.08,
Ada,14,2022-06-24T02:30:00+00:00,623,58.67,0.34,20.12,1.55,41.12725,-73.80816667,7.13,
Ada,14,2022-06-24T02:45:00+00:00,624.1,57.67,0.34,20.11,1.3,41.12723333,-73.80816667,7.11,
Ada,14,2022-06-24T03:00:00+00:00,625.8,57.58,0.34,20.11,1.89,41.12723333,-73.80816667,7.1,
Ada,14,2022-06-24T03:15:00+00:00,626.2,56.09,0.34,20.11,1.52,41.12723333,-73.80816667,7.11,
Ada,14,2022-06-24T03:30:00+00:00,621.8,58.37,0.33,20.11,1.8,41.12723333,-73.80816667,7.13,
Ada,14,2022-06-24T03:45:00+00:00,621.3,53.82,0.33,20.11,1.56,41.12725,-73.80816667,7.1,
Ada,14,2022-06-24T04:00:00+00:00,623.3,46.23,0.34,20.1,1.59,41.12725,-73.80816667,7.04,
Ada,14,2022-06-24T04:15:00+00:00,624.3,50.43,0.34,20.12,1.86,41.12725,-73.80816667,7.07,
Ada,14,2022-06-24T04:30:00+00:00,623.8,51.07,0.34,20.1,1.63,41.12725,-73.80816667,7.09,
Ada,14,2022-06-24T04:45:00+00:00,626.7,54.48,0.34,20.08,1.4,41.12725,-73.80816667,7.1,
Ada,14,2022-06-24T05:00:00+00:00,625.9,51.29,0.34,20.1,1.54,41.12725,-73.80816667,7.08,
Ada,14,2022-06-24T05:15:00+00:00,626.2,49.35,0.34,20.1,1.86,41.12725,-73.80816667,7.07,
Ada,14,2022-06-24T05:30:00+00:00,626.2,50.51,0.34,20.09,1.57,41.12726667,-73.80816667,7.08,
Ada,14,2022-06-24T05:45:00+00:00,626.4,50.43,0.34,20.09,1.47,41.12726667,-73.80816667,7.07,
Ada,14,2022-06-24T06:00:00+00:00,628.8,50.24,0.34,20.09,1.17,41.12725,-73.80816667,7.07,
Ada,14,2022-06-24T06:15:00+00:00,627.3,54.7,0.34,20.09,1.31,41.12726667,-73.80816667,7.09,
Ada,14,2022-06-24T06:30:00+00:00,624.6,52.75,0.34,20.11,1.79,41.12726667,-73.808,7.1,
Ada,14,2022-06-24T06:45:00+00:00,621.6,51.82,0.33,20.09,1.66,41.12726667,-73.808,7.1,
Ada,14,2022-06-24T07:00:00+00:00,623.4,55.94,0.34,20.08,1.59,41.12725,-73.808,7.11,
Ada,14,2022-06-24T07:15:00+00:00,628,49.27,0.34,20.08,1.98,41.12725,-73.808,7.08,
Ada,14,2022-06-24T07:30:00+00:00,622.1,53.63,0.34,20.1,1.59,41.12725,-73.808,7.1,
Ada,14,2022-06-24T07:45:00+00:00,620.9,53.76,0.33,20.08,6.41,41.12725,-73.80816667,7.11,
Ada,14,2022-06-24T08:00:00+00:00,619.5,54.77,0.33,20.08,1.49,41.12725,-73.80816667,7.13,
Ada,14,2022-06-24T08:15:00+00:00,616.5,58.69,0.33,20.09,1.75,41.12725,-73.808,7.15,
Ada,14,2022-06-24T08:30:00+00:00,623.8,51.81,0.34,20.08,1.6,41.12725,-73.80816667,7.09,
Ada,14,2022-06-24T08:45:00+00:00,622.5,54.29,0.34,20.09,1.5,41.12728333,-73.80816667,7.1,
Ada,14,2022-06-24T09:00:00+00:00,628.4,51.14,0.34,20.07,1.35,41.12728333,-73.80816667,7.09,
Ada,14,2022-06-24T09:15:00+00:00,622.7,55.81,0.34,20.09,1.22,41.12728333,-73.80816667,7.12,
Ada,14,2022-06-24T09:30:00+00:00,624.2,53.01,0.34,20.07,1.12,41.12728333,-73.80816667,7.09,
Ada,14,2022-06-24T09:45:00+00:00,619.8,52.44,0.33,20.09,1.18,41.12726667,-73.80816667,7.12,
Ada,14,2022-06-24T10:00:00+00:00,631.4,52.07,0.34,20.07,1.22,41.12726667,-73.80816667,7.08,
Ada,14,2022-06-24T10:15:00+00:00,629.1,53.19,0.34,20.07,0.99,41.12725,-73.808,7.1,
Ada,14,2022-06-24T10:30:00+00:00,636.3,58.75,0.34,20.12,1.26,41.12725,-73.808,7.13,
Ada,14,2022-06-24T10:45:00+00:00,622.3,55.38,0.34,20.12,2.02,41.12725,-73.808,7.13,
Ada,14,2022-06-24T11:00:00+00:00,624.5,54.64,0.34,20.11,1.41,41.12723333,-73.80816667,7.11,
Ada,14,2022-06-24T11:15:00+00:00,653.6,39.65,0.35,20.02,1.17,41.12723333,-73.80816667,6.99,
Ada,14,2022-06-24T11:30:00+00:00,624.7,53.79,0.34,20.1,1.07,41.12725,-73.80816667,7.11,
Ada,14,2022-06-24T11:45:00+00:00,623.2,54.54,0.34,20.08,1.51,41.12725,-73.80816667,7.11,
Ada,14,2022-06-24T12:00:00+00:00,626.4,56.13,0.34,20.11,1.65,41.12723333,-73.80816667,7.11,
Ada,14,2022-06-24T12:15:00+00:00,622,57.34,0.34,20.07,1.02,41.12725,-73.80816667,7.16,
Ada,14,2022-06-24T12:30:00+00:00,621.8,59.55,0.34,20.08,0.97,41.12725,-73.80816667,7.15,
Ada,14,2022-06-24T12:45:00+00:00,630.2,61.69,0.34,20.08,0.92,41.12725,-73.80816667,7.14,
Ada,14,2022-06-24T13:00:00+00:00,626.3,60.38,0.34,20.13,0.83,41.12725,-73.80816667,7.14,
Ada,14,2022-06-24T13:15:00+00:00,627.1,56.4,0.34,20.11,1.22,41.12725,-73.80816667,7.1,
Ada,14,2022-06-24T13:30:00+00:00,632.7,56.88,0.34,20.11,0.83,41.12726667,-73.80816667,7.09,
Ada,14,2022-06-24T13:45:00+00:00,628.2,58.13,0.34,20.16,0.79,41.12728333,-73.80816667,7.11,
Ada,14,2022-06-24T14:00:00+00:00,635,63.2,0.34,20.2,0.94,41.12728333,-73.80816667,7.15,
Ada,14,2022-06-24T14:15:00+00:00,636.3,55.54,0.34,20.21,0.87,41.12728333,-73.80816667,7.11,
Ada,14,2022-06-24T14:30:00+00:00,637.4,55.93,0.34,20.22,0.98,41.12726667,-73.80816667,7.07,
Ada,14,2022-06-24T14:45:00+00:00,634.9,58.31,0.34,20.23,0.97,41.12726667,-73.80816667,7.1,44.78
Ada,14,2022-06-24T15:00:00+00:00,636,63.23,0.34,20.29,1.05,41.12725,-73.80816667,7.15,68.522
Ada,14,2022-06-24T15:15:00+00:00,633.5,63.57,0.34,20.31,1.01,41.12725,-73.80816667,7.15,
Ada,14,2022-06-24T15:30:00+00:00,634.7,61.67,0.34,20.33,1,41.12725,-73.80816667,7.14,
Ada,14,2022-06-24T15:45:00+00:00,636.3,62.41,0.34,20.38,1.39,41.12725,-73.80816667,7.13,
Ada,14,2022-06-24T16:00:00+00:00,628.5,74.52,0.34,20.49,1.43,41.12725,-73.80816667,7.26,
Ada,14,2022-06-24T16:15:00+00:00,636.2,75.88,0.34,20.46,1.49,41.12723333,-73.80816667,7.25,
Ada,14,2022-06-24T16:30:00+00:00,642.4,82.6,0.34,20.49,1.39,41.12725,-73.80816667,7.23,
Ada,14,2022-06-24T16:45:00+00:00,637.7,70.9,0.34,20.55,1.84,41.12725,-73.80816667,7.17,
Ada,14,2022-06-24T17:00:00+00:00,641,79.24,0.34,20.56,1.97,41.12723333,-73.80816667,7.26,
Ada,14,2022-06-24T17:15:00+00:00,640.4,82.9,0.34,20.67,1.44,41.12723333,-73.80816667,7.28,
Ada,14,2022-06-24T17:30:00+00:00,641.3,79.33,0.34,20.67,1.33,41.12721667,-73.80816667,7.19,
Ada,14,2022-06-24T17:45:00+00:00,643.7,77.27,0.34,20.67,1.97,41.12721667,-73.80816667,7.2,
Ada,14,2022-06-24T18:00:00+00:00,643.3,81.1,0.34,20.78,1.77,41.1272,-73.80816667,7.27,
Ada,14,2022-06-24T18:15:00+00:00,643.5,83.5,0.34,20.78,2.11,41.1272,-73.80816667,7.28,
Ada,14,2022-06-24T18:30:00+00:00,648.9,79.88,0.34,20.76,2.27,41.12721667,-73.80816667,7.24,
Ada,14,2022-06-24T18:45:00+00:00,644.9,85.4,0.34,20.9,2.68,41.12721667,-73.80816667,7.31,
Ada,14,2022-06-24T19:00:00+00:00,648.5,89.9,0.34,20.97,2.22,41.12721667,-73.80816667,7.32,
Ada,14,2022-06-24T19:15:00+00:00,649,99.3,0.34,21,1.6,41.12723333,-73.80816667,7.42,
Ada,14,2022-06-24T19:30:00+00:00,650.4,86.1,0.34,20.96,2.02,41.12723333,-73.80816667,7.31,
Ada,14,2022-06-24T19:45:00+00:00,648.4,98,0.34,21.03,2.18,41.12723333,-73.80816667,7.41,
Ada,14,2022-06-24T20:00:00+00:00,644.7,98.4,0.34,21.03,2.15,41.12723333,-73.80816667,7.42,
Ada,14,2022-06-24T20:15:00+00:00,648.3,100.6,0.34,21.01,2.27,41.12723333,-73.80816667,7.42,
Ada,14,2022-06-24T20:30:00+00:00,648,115.2,0.34,21.14,2.84,41.12725,-73.80816667,7.6,
Ada,14,2022-06-24T20:45:00+00:00,648.6,113,0.34,21.16,2.58,41.12725,-73.80816667,7.54,
Ada,14,2022-06-24T21:00:00+00:00,649.8,117.3,0.34,21.17,2.92,41.12725,-73.80816667,7.67,
Ada,14,2022-06-24T21:15:00+00:00,651.1,118.5,0.34,21.11,3.37,41.12725,-73.80816667,7.77,
Ada,14,2022-06-24T21:30:00+00:00,636.6,113.8,0.34,21.13,2.62,41.12723333,-73.80816667,7.7,
Ada,14,2022-06-24T21:45:00+00:00,645.9,110.4,0.34,21.2,2.73,41.12723333,-73.80816667,7.66,
Ada,14,2022-06-24T22:00:00+00:00,653.4,115.4,0.34,21.13,2.37,41.12723333,-73.80816667,7.62,
Ada,14,2022-06-24T22:15:00+00:00,647,107.4,0.34,21.14,2.51,41.12723333,-73.80816667,7.57,
Ada,14,2022-06-24T22:30:00+00:00,641.7,113.3,0.34,21.11,2.8,41.12723333,-73.80816667,7.62,
Ada,14,2022-06-24T22:45:00+00:00,645.1,118.7,0.34,21.15,2.96,41.12725,-73.80816667,7.59,
Ada,14,2022-06-24T23:00:00+00:00,638.5,116.3,0.34,21.13,2.66,41.12725,-73.80816667,7.67,
Ada,14,2022-06-24T23:15:00+00:00,661.1,120.2,0.35,21.18,2.86,41.12726667,-73.80816667,7.58,
Ada,14,2022-06-24T23:30:00+00:00,650.9,116.5,0.34,21.17,2.73,41.12726667,-73.808,7.6,
Ada,14,2022-06-24T23:45:00+00:00,652.8,111.5,0.34,21.16,2.71,41.12726667,-73.808,7.52,
Ada,14,2022-06-25T00:00:00+00:00,654.8,109.1,0.35,21.14,2.39,41.12726667,-73.808,7.49,
Ada,14,2022-06-25T00:15:00+00:00,649.4,109.6,0.34,21.15,2.25,41.12725,-73.808,7.55,
Ada,14,2022-06-25T00:30:00+00:00,650.5,107.5,0.34,21.13,3.27,41.12725,-73.808,7.52,
Ada,14,2022-06-25T00:45:00+00:00,655,107.9,0.35,21.13,2.71,41.12723333,-73.808,7.5,
Ada,14,2022-06-25T01:00:00+00:00,666.1,92,0.35,21.16,2.95,41.12723333,-73.808,7.28,
Ada,14,2022-06-25T01:15:00+00:00,666.7,100.1,0.35,21.16,3.01,41.12723333,-73.80816667,7.34,
Ada,14,2022-06-25T01:30:00+00:00,654.9,97.4,0.35,21.15,2.89,41.12723333,-73.80816667,7.35,
Ada,14,2022-06-25T01:45:00+00:00,660.8,101.2,0.35,21.16,3.36,41.12725,-73.80816667,7.37,
Ada,14,2022-06-25T02:00:00+00:00,651.5,97.7,0.34,21.14,5.14,41.12725,-73.80816667,7.39,
Ada,14,2022-06-25T02:15:00+00:00,658.6,94.8,0.35,21.11,4.1,41.12725,-73.80816667,7.36,
Ada,14,2022-06-25T02:30:00+00:00,657.7,98,0.35,21.16,3.05,41.12725,-73.80816667,7.39,
